782,"“十多个小时，我来到有你的城市”
“往返三十多个小时，只为见你三十分钟” 高中到大学，好多情侣变成了异地恋，身边的同学一个个的为了见ta拔山涉水也在所不辞。
也有的朋友因异地而失恋，然后沉浸在失恋的痛苦中好不容易才走出来。
以上两者我都是羡慕的，因为他们爱过。而我，从来没有过那种感觉，好像自己现在还不太懂得什么是爱情。也有人追过我，或者说现在还在追，可我对他们热情不起来，是我太高冷，还是没有遇到对的人?","2017-01-17 00:37:03"
783,"昨天（1月16日）的悄C：
其实，从偶然从同学那里看到表白墙的截图开始，我就知道那是你，因此开始关注小灯神，继而在接下来的日子看到这些文字。抱歉一直没有告诉你，因为不知道要如何开口⊙﹏⊙
首先我想说，谢谢你，发自内心。我从未发现自己可以带给别人这样的快乐和满足。尽管高中就相识，却因为一个巧合在大学才开始相知。这段时间的分享、鼓励与陪伴，真的让我感到很温暖。
你说优秀是你不敢靠近的原因，那么你是否知道在我眼里，你很优秀呢？任何一个人，都有自己的闪光点。所以你应该要有自信哦，就像你说的，不应该妄自菲薄。
如果说你来广州看我之前我确实把你当朋友，其实在你来之后，我的心已经悄悄改变了（好害羞）。
这个学期经历了很多事情，华工的氛围确实让我有些怕了，无法相信真正的感情。是你用一封封信慢慢打动了我(⁄ ⁄•⁄ω⁄•⁄ ⁄)。然而这样温柔的你却在另一个遥远的城市。这也是一个命运的玩笑罢。
我想，至少在本科期间，接下来我依然会是单身。我们都有自己的目标，而未来太难确定，我们都不想有太多顾虑。能做的恐怕也只有各自努力吧。希望再次见到，我们都能活成自己喜欢的样子。故事能否继续呢？就交给命运吧。
祝福你","2017-01-17 00:37:53"
784,"华工女生们帮帮忙，A：打球，皮肤比较黑，为人粗犷，抽烟喝酒，      B：斯文，皮肤白，学习好，比较文艺，比较贴心，比较宅


哪种更能吸引人，觉得A的评论敲A，否则敲B，
华工的女生们敲就好吧   吧  ","2017-01-17 00:40:15"
785,"我以为你是真的不喜欢我，我是真的以为你一点都不喜欢我，我以为你是绝对不愿意和我在一起，所以那次我才真的从心里放弃了，要不然，像以前一样，哪怕我觉得还有一丝希望，只要你的拒绝里面可以解读出一分余地，我也不会放弃，最多暂时答应你不再找你，却不会在心里答应自己放弃你。但是那次是我自己真的决定放弃了，咬着牙删了你的聊天记录联系方式，删了和你有关的所有朋友，哭着烧掉你的照片你的笔迹你的名字，再也不去参加同学聚会，我不要再联系你看到你谈起你，我要把自己和你隔绝。
真的没有想到还会收到你的邮件，真的没想到你难过的时候还会想起我，我以为你摆脱我后自己过的很开心，虽然一个人在外拼搏肯定经历辛苦，但是你应该奋斗的很开心，我以为你心里一点也没有我，再不会想起我。我正慢慢接受这个事实，开始能坦然面对，开始敢重新听歌，开始释放自己逗比的天性，开始引起别的女生注意。真的没想到这时候会收到你的邮件。
三年了，你一句话都不说，你什么消息也没有，过了三年你才来问我，啊啊啊啊啊啊，你为什么要这样，你为什么这么晚，为什么要过这么久，为什么不能早一点啊。我虽然爱你但我已不能和你在一起，我和别的女生在一起了，就在两个星期前，我表白，她答应，一个很像你的女生。和你分手以后我想明白一个道理，在这个世界上找一个和你一样的女生，比让你喜欢我的概率高多了。我真的见到过很多和你长相很像的女孩，目不转睛地仔细端详别人的眼睛鼻子嘴巴，分析哪些地方像你，当时真想冲上去搭讪。
你可以早点找我就好了，我会毫不犹豫和你在一起，无数次幻想这辈子和你在一起生活的幸福，像陈奕迅的歌词:你不会明白嫁给我明天有多幸福。但是现在不行了，我刚和她在一起，我不能这么渣。我和别人在一起，以后肯定不能感到那么幸福，你和别人在一起应该也不可能有那么幸福，因为没有人能比我更爱你。
虽然我不信宗教，但是以前的我像一个有信仰的教徒，你就是我的信仰，有信仰的人，做事情有种永不言弃的性格，因为你的存在，那时候的我做什么事都不会轻言放弃，因为我信奉不管什么事只要自己不放弃，就一定能成功，就像我傻傻地以为，只要自己不放弃，一定能追到你。分手以后，我变了，没有了信仰，做事情一遇到挫折就不想做了，觉得这事做下去也不可能成功，我变得遇事容易放弃，觉得很多事都不能勉强，其实这也可以理解吧，你想啊，我连最重要的事情都放弃了，那些小事还有什么好坚持的呢。但是其实我不喜欢现在的我，我还是喜欢以前那个永不言弃的少年。
你我断断续续纠缠了十年，不过前面七年都是我纠缠你，然后以为以后就老死不相往来，所以三年后收到你的邮件我真的很意外，心情也很复杂，一时难以言表。","2017-01-17 09:46:35"
786,"小灯神，大三了终于脱单啦，和男票一起一个星期多，之前看见他的钱包比较旧，今年第一个情人节想送他一个钱包。他家庭经济比我好，比如我的生活费一个月一般是1k。经济能力有限，我预算200左右，请问这个价位男票会介意吗？还有就是问问有什么真皮短款钱包品牌推荐？","2017-01-17 19:21:57"
787,"我想知道大家都是怎么充实地度过自己的大学？大二了，女生，绩点不优秀，还没有实习，没有金钱创业，之前做的家教兼职工资太低，也想重新再找，想知道大家都是怎么赚第一桶金的？可以分享一下经验？","2017-01-17 21:05:16"
788,"异地，从高一在一起到现在，很早便发生过性关系，但是到了现在，他都不愿意让别人知道，而且很坚定，这是什么心态，难理解…","2017-01-17 22:13:10"
789,"也过去一段时间了，我也慢慢冷静了下来，不会轻易就跟别人提及你了，提及你也装出云淡风轻的样子。我也不会每天喝酒，不会每天躲在被窝里哭，把自己悄悄的藏起来。那些想念都变成秘密。连你都不敢告诉你，不知道为什么曾经那么亲密的两个人要变成这样。不是很懂女孩子的心思，不知道怎么才能让两个人不分离，你也快放假回来了吧，你回来的那天最后努力一次吧。谁也不会想到你丢了的那条我第一次送你的手链又再让我遇到，只不过已经物是人非了，不知道它还能不能再一次追回你。","2017-01-17 22:40:54"
790,"balabala遇到啰嗦男。
我长相什么的还行吧，确实追的人蛮多的那样子。自从初恋出国后，怎么说呢，就没怎么喜欢跟男生有多少交流，好像本来我就不怎么喜欢跟男生一起玩什么的。所以这里不能黑初恋。
事情是这样的，有一个师兄，挺好人的吧！感动了我的舍友啊，隔壁宿舍也被感动了，我也蛮感谢他的。发个好人卡。我有意向跟他谈呀，毕竟寝室就我拖后腿了，马上又是一年了，现在不谈更待何时?那么问题来了●﹏●
我是那种比较干脆的女生，虽然是文科女，但是思路很清晰啊逻辑也不错呀，绝对正常能沟通。但是对方是什么人，啰嗦磨叽balabala
拜托大哥有事说事好不好呀，天天这样balabala真的受不了。然后我想要不就算了，可是群众说我瞎啊，要我再考虑考虑。那么，我举个栗子了。
他送我一唇膜，然后隔一天提醒我要用了。他送我一项链，每次看我照片都说这项链你带着真好看或者这项链很合你气质。他之前本科在北方，只要他知道我吃饭或者吃其他东西是带一丢丢辣的，他都会跟我说尖椒这个千年的梗。送我几支笔，只要聊天说到看书写字，他都会提醒我他找了整个大学城的文具店才找到这么几支(停产的笔来着)，我曾去过他的家乡旅游，他基本一天三餐都会问我我吃过什么什么没有，吃的是哪里的，正不正宗……
只要经他手的东西，能说就说，然而这只是日常。
所以我唇膜没带回来，撑不住他天天问我唇膜用着怎么样。也换了项链，感觉他夸我好虚啊，但是笔我还用着，毕竟初中到现在一直用一款，而且停产了，没得换。233
是我变态吗？我觉得好好做人就行，相处这东西，怎么说舒服就好啊，该吃吃该喝喝该玩玩……可是为什么人有那么多事的。感觉他戏好多啊●﹏●或者本就是我这人不懂生活←_←
","2017-01-17 22:42:31"
791,"寒假每天在家向贤妻良母进化，看着家人心满意足地吃完我做的饭菜真的好开心啊，虽然比不上那些酒店大厨的手艺，却餐餐是真情顿顿是真爱啊。

父母是一辈子的债主，我在长大他们在变老，然而他们还在努力为我创造更好的成长环境，每每想起，感动之余还夹杂着一丝心酸。

快过年了，希望大家都能团圆美满幸福吉祥！对家人多一份关心，对父母多一些理解，自己也会更快乐！","2017-01-17 22:49:34"
792,"我就想问一下，很喜欢的女生，有男朋友了，是不是应该自觉离开，连朋友都不做","2017-01-17 23:41:27"
793,"小灯神
很喜欢一个人怎麽办
虽然ta并不喜欢我
还是很害怕错过诶
错过了应该不会遇到人品这么正的人了
默默祈祷
不过还是看缘分吧
哈哈哈哈
晚安咯","2017-01-17 23:49:58"
794,"因为要等凌晨两点半的火车，
因为太困了，
所以点开微信看了下，常规先看人民日报微信推送，还有其他官方的推送，
可在火车站消磨时光着实太慢太慢，
这次轻装简行，没带小说，
你知道吗？当我看到华工小灯神悄C今天是你时，我有多惊讶吗？
当我突然知道原来你都知道时，我都在想我今天是关注了“假灯神”吗？
记得我说我每到一个城市就要写一封信给你，分享我这里的经历，
哎，我还是很好奇哎，你会关注这个公众号，
我曾有一段时间取消关注了，
我第一次写悄悄话，只是突然有一种想法，
有时候写出来，可能心里不会再去多想了，
此刻心情有些复杂吧，
不管故事如何，我希望你总是幸福的，
就如我每次回忆起，总是会开心的笑，
这次赣州之旅的信，我过了年开学寄给你。
寒假，我们好好准备吧，
别忘记要学的软件，和要准备的事，
还有早睡早起。
后面我就不写悄悄话了，
没事就读书，
有事就直接联系你喽！
","2017-01-17 23:52:47"
795,"发呆了一分钟，脑中无数次想起如果和你再相遇，是不是应该装作冷漠地走过，就和陌生人一样，然而竟然模糊了双眼，分开快两年了，夜深人静的时候，发呆的时候只要一想起过去就止不住泪流满面。你是有多可恨，我这辈子都不会原谅你了吧。我不会原谅你的。","2017-01-18 00:20:55"
796,"昨天（1月17日）的悄C:
也许这是我这段最惊讶的一件事了，
你竟然知道了哎，
会不会觉得我很幼稚，
在这里写这些事情，
这也许是我自己与自己的对话吧，
我都很想知道你是怎么看到你同学的截图呢，
也许我写的太明显了吧，

就如前面一样，此时我想起你，是微笑的，
困意全无，
真的，我的幸福很简单，
也许也会很复杂，
我的朋友开心，幸福我就会很开心。
记得前几天我和一个朋友开玩笑说，
“你得好好努力，要比我做的好，以后我当了老师，请你过来给我学生讲讲课，我就可以介绍下，我这个老师当的也很cool啊”
偶尔我会怕给你一些不好的影响，
也会担心我频繁的联系会耽误你做的事情，

我知道除了说，我还得努力去做，
故事肯定还会继续，虽然不知道结局，
还是不要说的太伤感了，
前进的道路，总有困难，
而我一直相信只要有困难
，就能够有办法战胜，我喜欢兰迪·鲍许的一句话，关于墙的描述。
我喜欢他那个最后的演讲，
我欣赏他对待生活的态度，
用我常写在信结尾的一句话来作为这个悄悄话结束吧:
一起努力，加油！
","2017-01-18 00:40:42"
797,"我好像得了一种喜欢我的人我永远不喜欢的病。哪怕本来我对他是有好感的，一旦他表白了或者是发现他喜欢我，我就对他没有感觉了，不知道是怎么回事。上大学以后，发现很难长久的喜欢一个人，很多人好像都是这样，说喜欢大概也没有多喜欢，而一小部分人给我一种为了谈恋爱而谈恋爱的感觉。可我不想和自己不喜欢的人在一起，毕竟来日方长，不过也可能注孤生了。","2017-01-18 10:45:03"
798,"现在已经是大三了，而我却还是一如既往的软弱。我来自粤北农村，从小一起长大的兄弟姐妹很多（村里人同辈都这样称呼），不过大多数都是初中便辍学外出工作了。只有我和我亲弟弟以及村里另一位同宗小弟仍在读书。
先说说烦恼之源吧，外出工作的那么多人，不思进取的占了百分之90，也就是吃喝赌样样占，由于一起长大，关系很好，他们总是在输光之后问我借钱，而我也不好拒绝，所以都会出手。原本我每个月的生活费就不多，他们搅和一番之后，我每个月就得省吃省喝了。
我有想过我这样做的后果，就是会让他们越陷越深，我也想过要不要终止这种对他们堕落的默认支持，但是我总是开不了口。
有些道理大家都懂，就是难以启齿。不好开口。
所以我微信一收到他们的信息，我就很慌，很纠结，很矛盾，我很厌恶这种被人当提款机的感觉。","2017-01-18 11:40:16"
799,"现在已经是大三了，而我却还是一如既往的软弱。我来自粤北农村，从小一起长大的兄弟姐妹很多（村里人同辈都这样称呼），不过大多数都是初中便辍学外出工作了。只有我和我亲弟弟以及村里另一位同宗小弟仍在读书。
先说说烦恼之源吧，外出工作的那么多人，不思进取的占了百分之90，也就是吃喝赌样样占，由于一起长大，关系很好，他们总是在输光之后问我借钱，而我也不好拒绝，所以都会出手。原本我每个月的生活费就不多，他们搅和一番之后，我每个月就得省吃省喝了。
我有想过我这样做的后果，就是会让他们越陷越深，我也想过要不要终止这种对他们堕落的默认支持，但是我总是开不了口。
有些道理大家都懂，就是难以启齿。不好开口。
所以我微信一收到他们的信息，我就很慌，很纠结，很矛盾，我很厌恶这种被人当提款机的感觉。","2017-01-18 11:42:15"
800,"起码在恋爱这件事上，这真的是一个看脸的世界。

丑小鸭了很多年，跟男生打打闹闹称兄道弟，跟女生谈笑风生讲八卦。剩下的时间里好好学习好好看书好好弹琴。
近年来，到处都是青春小说青春电影。里面有漂亮的女生和帅气的男生。
没有我这种顶着乱七八糟头发，埋在书本和琴里的人。

“好看的人才有青春”
“好看的人才有被人谈论的八卦”

后来上了大学了，弄好了头发，换上了隐形，学会穿柔软的裙子，学会梳别致的发型。
然后就有了铺天盖地的告白。
明明我还是那种性子。
明明我还是一样看着我的书，弹着我的琴。
有时候真的不明白了。

假如他们遇见的是过去的我。
假如我没有学会好好打扮。
是不是就不值得被告白了呢？
是不是就不值得被喜欢了呢。","2017-01-18 14:52:32"
801,"在这庞大的城市没有一名女生，一个地方是属于我的感觉好孤独，寂寞！","2017-01-18 22:05:47"
802,"好想谈恋爱！好想有个人可以给我关心给我去爱的人！好吧目测这个人不知道在哪里！哈哈哈哈！大家不要在意！我在发骚","2017-01-18 22:27:32"
803,"好想谈恋爱！好想有个人可以给我关心给我去爱的人！好吧目测这个人不知道在哪里！哈哈哈哈！大家不要在意！我在发骚","2017-01-18 22:27:36"
804,"真的真的很难过，我今年就要满18了，寒假放假回家却告诉我我妈又怀孕了，一下子就懵了我也不知道该是什么心情什么回应，不知道是说重男轻女还是什么的，我也不知道，就是突然觉得什么事情都失去了意义啊不想看书不想学习天天就是睡觉啊感觉自己在逃避，但是也不知道在逃避些什么，感觉一下子什么事情都失去了意义就是这样。(>﹏<)","2017-01-18 22:43:15"
805,"真的真的很难过，我今年就要满18了，寒假放假回家却告诉我我妈又怀孕了，一下子就懵了我也不知道该是什么心情什么回应，不知道是说重男轻女还是什么的，我也不知道，就是突然觉得什么事情都失去了意义啊不想看书不想学习天天就是睡觉啊感觉自己在逃避，但是也不知道在逃避些什么，感觉一下子什么事情都失去了意义就是这样。(>﹏<)","2017-01-18 22:44:49"
806,"真的真的很难过，我今年就要满18了，寒假放假回家却告诉我我妈又怀孕了，一下子就懵了我也不知道该是什么心情什么回应，不知道是说重男轻女还是什么的，我也不知道，就是突然觉得什么事情都失去了意义啊不想看书不想学习天天就是睡觉啊感觉自己在逃避，但是也不知道在逃避些什么，感觉一下子什么事情都失去了意义就是这样。(>﹏<)","2017-01-18 22:45:40"
807,"我现在就是很生气
理智告诉我冷静但是我就是气
要当公务员你自己当啊
还要发动全家来劝
自己不努力非要觉得别人要失败
我承认公务员是很好
但是我就是不想当公务员
我喜欢我自己现在读的专业 我也在一步一步努力 我朝着目标努力凭什么会失败
就算失败也比当公务员好 至少我开心 我不会后悔 我就喜欢挑战
哈我是不是为了稳定还要早点把婚结了 在家洗衣拖地带小孩 
我不管 虽然我是个女生
但是我还是想说
老子天下第一 谁的话我也不听 我的未来 我背负得起 
","2017-01-18 22:46:07"
808,"好想那个她早些出现！一个人挺孤独的。那个她你在哪里，为什么没有出现？","2017-01-18 23:13:56"
809,"我想去喜欢一个，喜欢我的人。
之前我因为一个不喜欢我的男生做过一些脑残的事，也受了很多伤，最后真的是失望透了才放手了。可我的身边也一直有个人陪着我，无论何时他都随叫随到，我们总是心灵相通，一个眼神似乎就知道对方在想什么，更像是知己，我知道他对我的感情。现在我很想去喜欢他，想享受被爱的感觉，可不知道为什么，似乎回不到以前那种可以毫无保留喜欢与信任一个人的感觉了，也许也是我在害怕，怕我们走不到最后，连知己都做不成。当然你们可以说我把他当备胎咯","2017-01-18 23:29:26"
810,"今天我被暗恋五年的华工男删了，我唔知做错咩事距要删我，我觉得好心痛，就算我无办法以正常心态做朋友，你可不可以看在我暗恋五年的份上，默默无闻地看了你五年的份上，对我好点，宽容点。。。就算删了我，我也没恨你。。。是我爱得太卑微，低三下四，系我犯贱，系宿舍楼下等你两个几小时你话唔见就唔见。。。点解点解点解点解点解要甘？","2017-01-18 23:40:02"
811,"我不知道一个男生总是发自拍是什么意思？自恋？他的朋友圈全是他的照片，一些小事也会发出来。在一起不到三个月，是我提出了分手，而他一点挽留也没有，还发朋友圈说，两个人在一起不是整天腻歪，因为一个亲吻就和好什么的，还说有压迫感？才在一起三个月，这时间不正是热恋期吗？怎么腻歪了？感觉他的世界只有他自己，与他在一起是他追求的我，但感觉像是我硬要做他女朋友似的。同时他的一个好兄弟也向我表白了，感觉他就是为了跟他兄弟比赛，看谁魅力大追到我。不知道是我想多了还是怎样？","2017-01-18 23:48:19"
812,"放假=异地
对于假期异地狗来说，假期真的思念好重好重。本来以为经过一个暑假可以稍微适应一下，照现在情形看来，一点都不。要是一整天忙着还好，空闲下来的时候就会特别想念想念。今天聊天的时候你不到半个小时内问了我三次饿不饿（我家饭点比较晚），真的差点就哭了……身边没有你督促我吃饭，没有你各种耍宝，日子过的真的好慢好慢，想起你就容易哭……异地的你们都是怎么处理思念成灾的……","2017-01-18 23:49:38"
813,"从小到大，我一犯什么错。你就开始骂我妈，我妈嫁过来不是给你骂的，小时候如果不是你我的眼睛才不会临近失明。说实话我在这家真的挺压抑的！你每次骂我妈，我每次都在想劝我妈离婚吧！3天一小吵5天一大吵的日子我已经够了。反正你们刘家没一个是好鸟","2017-01-19 13:06:44"
814,"今天有个人跟我表白，想要跟我在一起，而我却找了理由拒了他，我不知这是第几次拒了别人了，而一直以来我都因为是单着很烦恼，跟我表白的人说我不是不能脱单，而是因为一直拒绝别人才单着，我想或许是这样吧！我不知道我一直在坚持着什么，不知道到底想要什么？而如果我随便就答应别人的表白，我又觉得很滥情，真是那样做的话，我会很讨厌我自己。到底，我是怎么了？","2017-01-19 22:16:14"
815,"喜欢一个女生五年了  期间也表白过很多次 也算是明恋吧  当被发过很多次好人卡  因为知道她喜欢另一个男生   而那个男生也喜欢她
但后来总总原因  这个男生也没有和她在一起  反而和另一个女生在一起了  
再后来  我也想放下她了   最近开始 她开始主动找我聊天 找我说话  我没以前那么热情的对她了 总感觉怪怪的   说白了 就是备胎的感觉  
人家不和你在一起了 所以转向来找我了吗？当我是什么 你想要就要 想不要就滚一边的玩具吗.
我承认 我还是喜欢她的  （曾经也有人跟我说 这种女生有点像绿茶x 但以我对她的了解 不像  可别人又说我当局者迷） 

就凭我喜欢你这一点  是不是就可以肆无忌惮？

我觉得也没以前这么喜欢她 但也不能说完全不喜欢  她的暗示 我有点明白  但要是真的喜欢我 早在五年前答应我了 不是吗  现在每天撩我 这算怎么回事

她到底想怎样？","2017-01-19 22:50:20"
816,"随着年龄的增长，我越来越害怕自己遇不到一个可以和我一起慢慢变老的人。不知道是我不够自信还是心理问题。回忆之前的三段感情，真的觉得自己不能正常谈恋爱，因为觉得总有一天会失去对方，他对我的爱对我的好也会随之失去。
   我读小学的时候，我爸混得风生水起，那时候就出轨了。周围的人都知道，我妈也承受了很多风言风语，但始终没有走到离婚这一步。不是因为他们还有感情，而是因为我们，他们的子女。那时候，有些八卦的大人见到我偶尔会说两句:你爸跟你妈怎样了？听说你爸外面那个又年轻又漂亮，可能还不止一个呢。当时太小，只知道害怕，还不会反击。我那时才多大？为什么这些大人可以不顾一个小孩的感受？我有段时间超怕碰到那些人，我不想听到那些话，我害怕。
   这些事外面都传开了，但我们家里一直都是心照不宣。那几年只要我爸做的不是很过分，我妈都是睁一只眼闭一只眼。作为父亲，他还是尽责的，我们衣食无忧，想要什么他都会买，也会关心我们的身体。但是，我从来没见过他对我妈笑过，他们两个就像有名无实的夫妻，偶尔还会吵架。所以我也不知道什么时候开始，我已经不相信爱情，对婚姻产生了恐惧。以前男朋友说我根本不相信男人。。或许是吧，我真的很没有安全感，而且我很敏感，谈恋爱时很多时候我会乱想，然后一个人默默难过心慌。那种感觉带给我我的痛让我不敢去爱。
   父亲给我造成了很大的心理阴影，或许他也不知道他对我的伤害这么大。世界上当然有很多美好的爱情婚姻，但我可能拥有不了，我就像一个患得患失的孤独患者。我不知道哪一天我会失去，我不知道对方是否可以忠诚到老，我不知道对方会不会骗我会不会伤害我…这是一种病吧，但我没有良药。","2017-01-20 01:54:24"
817,"上大学以后(现在大二)交了个异校的男朋友。和男朋友出去旅游3天同床同房我坚决没让他破处，后来来我学校找我我不知怎么就没了第一次(有些时候是自己没办法控制)后来每次来我学校找我都会开房…其实很后悔也很自责尤其一回到家就觉得特别对不起爸妈(我内心似乎有些这方面的偏执，觉得自己做错事了。说不上为什么)虽然现在在大学破处不是什么很新鲜的事，但是自己给自己压力好大，三天两头就听见谁谁谁奉子成婚谁谁谁有了以后堕胎。说真的我很害怕，虽然有保护措施但也害怕。因为我知道自己和他很难走到最后(家庭学历各方面)不想因为怀孕堕胎什么的给自己人生一个污点，我没办法接受一个小生命因为我而离开。但是我和他现在好好的，感情没什么问题。不知道怎么说分手，之前和他说过我的压力他觉得生气他不理解他觉得我是在抱怨他。而且破了处真的很难拒绝他那方面要求，我觉得要是这么下去总有可能会怀孕呢。压力好大，我正常吗这样？大家能给我一些建议吗？希望不要被骂，真心不知道怎么解决。。。","2017-01-20 05:31:29"
818,"不知道大家假期在家都是怎么样的，我觉得长大以后，家庭缺没有昔日的美好了。我爸上班，我妈天天打麻将不见人影，我姐整天缩在房间看剧。每天吃饭都是各自夹好菜然后各玩各的，没有一天是一家人在桌子上吃饭的。交流就更加别想了，每天在家还比不上在学校宿舍4个人有说有笑来的愉快。小时候一家人还非常亲密的，越长越大以后，貌似关系只是住在同一屋檐下而已了……
加上学习上的一点压力每天在家一点精神都没有，形影相吊的，不知道大家假期有没有这种情况，有互相交流下的吗","2017-01-20 14:24:19"
819,"近期为情所困，活了二十二年，谈了不到一个月的恋爱就谈崩了，他是我的初恋，我不是他的初恋，我们没有闹矛盾也没有吵架，他一句发现没有以前那么喜欢我了，一直拖下去对我不公平，就以短信的方式结束了这段恋情，没有挽留也没有纠缠，这过程简单明了，干净利落。。。。
明明先靠近我的是他，最后舍不得的却是我！！自己很难过，但又能怎么样，就像一场梦一样，自己却不愿醒来。很多同学提醒我该把有关他的一切都删了，这样自己就不会去关注他，但是我还没有做好让他从我的全世界路过的准备。不想他就这样从我的世界消失，毕竟是我的初恋，我就把它深深的放在心里那个永远不会碰到却非常温暖的地方。
我发现人与人之间的关系真的很脆弱，稍转身一个都能让一个人永远的离开另一个人的世界，虽然他从我的全世界路过，但这也是一种缘分，自己不后悔认识他，也不后悔跟他曾有过一段感情，虽然偶尔会想起他，但更多的是可以从中激励自己，每天一点一点的努力，好好提升自己，把自己变得更好，希望将来可以遇到像他这样子的男孩子。。。
这个冬天我记得，他，会忘记吗？","2017-01-20 20:22:27"
820,"云与浪依旧，不见往昔人。
四年半前跟你一起去过的海滩，我至今再没去过。今天在那附近本打算过去看看，最后也只是匆匆一瞥。今天的风跟那天一样大，只是更加刺骨，毕竟现在是冬天不是那个夏天。海滨小城的沙滩，不变的是蓝天白云是不变的是海浪涛声。曾以为三年四年会是很长一段时间，现在四年半过去我才发现真的好长好长，长到忘了思念忘了你的好忘了为什么会喜欢你。
来大学两年半，我也试着去喜欢别的女生吧，可最后也没认真喜欢上谁，也没有让谁喜欢上我。
或许已经习惯了这种生活，平日里吊儿郎当混日子，至于你，我还是会偶尔想起，会把你放在心里。","2017-01-20 20:43:52"
821,"遇见是两个人的事，离开却是一个人的决定，遇见是一个开始，离开却是为了遇见下一个离开。这是一个流行离开的世界，但是我们都不擅长告别。（米兰·昆德拉）
或许平行世界里是基围虾在剥我的壳，
练习册在写我。 
漫天的我落在枫叶上,雪花上。 
而你 想到了我，刚刚好，不多不少。
肚子饿了，开始吃饭。
吃的饱饱，开始想我。
觉得困了，开始睡觉。
睁开眼睛，开始想我。
可是 这是真的么，
可笑，可恨，可悲
也罢，也罢，也罢","2017-01-20 21:01:38"
822,"小灯神
这应该是我最后一次跟你留言噢
因为我的单相思被扼杀在摇篮
哈哈哈
说来不敢相信
我在喜欢的小哥面前是这么勇敢的女生
虽然他并不喜欢我
但我在心如刀割时略感欣慰的
是他坦诚
一如我
喜欢就是喜欢
不喜欢就不要暧昧
我知道如果一开始对一个人没有好感
那以后也不会有
确实感到很遗憾
但我得克制自己
他不喜欢我
那我多说一句都是打扰
没关系
我依旧相信爱情，相信缘分
也祝福你啊！
真心


","2017-01-20 23:11:53"
823,"小灯，放假这么久了，在家的日子总是过得很纠结，家里三天两头吵架，爸妈吵，老一辈的也吵，不管我在学校怎么拼命获得成绩，在家多努力帮忙做家务，其实只是想过一个开心的假期。但是这么多年，我发现我无论多努力，都还是改变不了，大环境这样自然我也是免不了遭殃，看到大家放假了开开心心的真的很羡慕，我现在已经不想回家了，不知道今年的年都怎么过，万家灯火通明，独我一人，一灯。
或许我用我半生戎马，也换不回你们一笑吧.
无可奈何.","2017-01-20 23:22:37"
824,"我不想让人知道我有躁郁症，但我又想让人知道.

几个月前，我的敏感消极负面悲观，终于，逼烦了我前任，他提了分手，说受不了天天被我传递负能量给他的日子了，尽管他还喜欢着我.

无疑，这对于已经情绪低落了一个月，身心疲惫又了无生意的我是一个巨大的打击，我到了崩溃的边缘。

后来，仅存的理智告诉我，这一切都不对劲，在我爸的建议下我去看医生了，不出所料是抑郁症，知道自己有病的时候，松了口气，可是那时却不知道，事情远没有这么简单。

很多人都以为抑郁只是单纯的不开心，真的体验过之后才发现，自己就连不开心的感觉都没有，是的，毫无感觉，丧失了对周边事物环境的感知力，对一切都没有了兴趣，这种无力感，才是最让人痛苦难受的，有时，抑郁的情绪一上来，仿佛嗡的一声，自己被隔离在世界之外，甚至，最糟糕的是，自己眼中的世界，只有黑白灰。

很多事情没法感同身受，没有经历过带来的偏见更伤人，出了诊断结果后我跟我前任说了，可悲的是他却以为我把自己代入了抑郁症所以才表现出了抑郁症的症状让医生觉得我是抑郁症，然后再次表达了他的歉意和我们的不可能，叫我别想太多，多做点开心的事就好了，别想那些有的没的生的死的.

后来，在亲友不离不弃的鼓励陪伴下，抑郁和并发的焦虑症状减轻了，我开始变得易怒或者过于乐观，我不允许别人忤逆我，我发完脾气后的瞬间会潸然泪下，复诊后的结果也是不出所料，躁郁症，医生问了我几个月前的事还有生活作息方面，原来，我发病的几个月前就已经有了这个先兆。

松了口气，这次是因为知道原来好几个月前就开始出现问题了而不是最近才有的事，又或者说，我终于可以为自己不好的情绪开脱。

我不想让人知道我有躁郁症是因为不想被同情可怜，或者被用有色眼镜看待，觉得我有问题，但是我又想被人知道是因为有些时候我控制不住自己时并不是我的错。

其实我只希望被尊重和理解。

","2017-01-21 00:19:52"
825,"  我一直觉得自己好没用额，还很迷茫，我一个学金属材料的，又不准备读研，真的不知道以后能干嘛，我甚至开始怀疑一个985大学能带给一个本科生的到底是什么优势，我甚至认为我应该选择一个适合自己的大学（我觉得自己是配不上这所学校的，可我却来了），当初拼死拼活地想上一所好学校……
  身边有好多好多优秀的人，他们从小就比你优秀，或许是骨子里的自信和骨子里的自卑的区别么？
我不想读研，一方面是因为爸爸妈妈很辛苦，我不想再继续读下去，想尽快工作帮爸妈分担，另一方面是因为我觉得自己的成绩不怎么样，想读研不太可能，学习也很吃力（高数……）……
  我觉得自己有太多的缺点……太不成熟，优柔寡断，胆子小，太敏感，还太自卑……
我试图通过多看书来改变一些，但又发现有太多的不足，原来一个人还需要会一些乐器，也要学着有品位会化妆……最好还要考一些计算机等级的证书，我到底应该从哪里开始？……
  以前听歌只为取乐的我现在听着听着歌就会觉得好难受，不知道自己到底有多久没有真正地开心过了，到底是什么东西让我这么累？？
  应该仍然是我不够努力吧，但是我真的会迷茫，会觉得孤单，好想有个人能陪陪我，帮帮我，或许指点一下我，我就很满足了……","2017-01-21 01:06:39"
